Run_Number Number_of_Events Sampled_Luminosity Prescale Livetime
15114027 49345 1.75624891682159 1.00000000 0.877447232249231
15114028 18393 0.650113387381013 1.00000000 0.90588061465721
15114034 122417 4.05588524869781 1.00000000 0.75921734007256
15114035 102731 3.46129266755199 1.00000000 0.644218830346281
15114036 101946 3.47927018355843 1.00000000 0.710370633609967
15114037 16405 0.56282496605889 1.00000000 0.753559944878273
15114038 42466 1.45815631784727 1.00000000 0.597285513361463
15114039 86064 3.00623377844677 1.00000000 0.707788843474757
15114040 87780 3.10011629610173 1.00000000 0.835705513295315
15114041 77923 2.77525984640158 1.00000000 0.781992614001285
15114042 76623 2.74195608685003 1.00000000 0.845859183538295
15114043 72298 2.59630966171354 1.00000000 0.878340946642045
15114044 33634 1.20105069613765 1.00000000 0.876433187408797
15114045 5420 0.193853443351998 1.00000000 0.825590251332826
15114046 47269 1.68619271224217 1.00000000 0.614950304417963
15114047 45876 1.65713921940177 1.00000000 0.627767590793399
15114048 43424 1.56339132268526 1.00000000 0.6172565742715
15114050 43278 1.56474975711883 1.00000000 0.636197924323053
15114051 47675 1.6943329982416 1.00000000 0.710994124138754
15114052 24031 0.848686160688619 1.00000000 0.702969138511043
15114053 45465 1.62485100566128 1.00000000 0.737581519094124
15114054 42492 1.50238790852212 1.00000000 0.709417833948278
15114055 42781 1.51974143020647 1.00000000 0.744276270006959
15114056 15513 0.553612964744575 1.00000000 0.696649901203521
15114057 31159 1.11196210846783 1.00000000 0.740241845437484
15114058 11772 0.420175218151887 1.00000000 0.717323746267747
15115012 110460 3.5637700090339 1.00000000 0.695344269725163
15115013 103771 3.42119740451208 1.00000000 0.684519805310435
15115014 96185 3.26744079349259 1.00000000 0.668306409588327
15115067 117353 3.9189997905098 1.00000000 0.795225381508687
15115068 103848 3.59445084568673 1.00000000 0.70885039112094
15115069 25571 0.886737442789905 1.00000000 0.733281715989906
15115070 44535 1.54610278586799 1.00000000 0.725884205229755
15115071 91613 3.25919320742069 1.00000000 0.682568656961063
15115072 97743 3.46556480385449 1.00000000 0.800722530330709
15115073 95606 3.36256828984796 1.00000000 0.828819613010611
15115074 86183 3.10364603987517 1.00000000 0.833478395419906
15115075 80572 2.88931014743359 1.00000000 0.84187868972363
